filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,block_util_avg,block_util_max,block_await_avg,block_await_max,block_r_await_avg,block_w_await_avg,block_rkB_s_avg,block_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_b_dynamic,2,100000,180,30,8,True,True,5,364150,2425.18,2.4,432865,0,14.63,10.33,30.18,84.17,188.73,363.9,24.87184210526316,98.02,8.731184210526315,42.8,0.0,8.731184210526315,0.0,3688.016842105263,9.460526315789474,56.23684210526316,31.138157894736842,3.138157894736842,False,disk await avg 8.73 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b_dynamic,3,100000,180,30,8,True,True,5,363027,2417.17,2.4,432876,0,14.5,10.14,30.72,76.6,201.75,377.98,24.31309210526316,87.7,8.106644736842105,36.14,0.0,8.106644736842105,0.0,3649.1452631578945,9.503311258278146,55.980132450331126,31.4635761589404,3.0927152317880795,False,disk await avg 8.11 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,10000,180,30,8,False,False,5,369885,2463.57,24.6,445549,0,13.82,9.51,29.94,76.34,132.49,242.68,13.51,100.61,7.8267105263157895,135.44,0.0,7.8267105263157895,0.0,26902.29894736842,8.19078947368421,57.3421052631579,33.776315789473685,0.6710526315789473,False,disk await avg 7.83 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,10000,180,30,8,False,False,5,370318,2466.01,24.7,442319,0,13.1,9.16,28.17,71.73,132.58,226.26,12.224407894736842,100.69,7.25875,85.29,0.0,7.25875,0.0,23291.957894736843,7.980263157894737,56.828947368421055,34.63157894736842,0.6447368421052632,False,disk await avg 7.26 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,10000,180,30,8,False,False,5,377234,2506.27,25.1,452676,0,12.88,8.74,27.5,75.99,128.17,216.97,13.952697368421052,100.3,7.132631578947368,65.6,0.0,7.132631578947368,0.0,28884.143157894738,8.302631578947368,57.19078947368421,33.776315789473685,0.618421052631579,False,disk await avg 7.13 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,10000,180,30,8,True,False,5,382618,2548.48,25.5,455914,0,12.77,8.33,27.59,81.5,136.53,199.21,12.045197368421052,100.29,6.269078947368421,72.75,0.0,6.269078947368421,0.0,24590.28210526316,10.55921052631579,55.55263157894737,33.25657894736842,0.5263157894736842,False,disk await avg 6.27 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,2,10000,180,30,8,True,False,5,383693,2555.31,25.6,457664,0,12.75,8.46,27.68,76.51,133.32,222.14,11.947236842105264,100.2,6.0912500000000005,93.81,0.0,6.09125,0.0,24113.65052631579,10.483443708609272,56.17880794701987,32.80132450331126,0.5298013245033113,False,disk await avg 6.09 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,3,10000,180,30,8,True,False,5,370368,2461.29,24.6,445582,0,13.7,8.98,30.29,79.68,136.1,219.41,13.61967105263158,101.09,6.4487499999999995,51.0,0.0,6.4487499999999995,0.0,26670.955789473683,10.414473684210526,55.83552631578947,33.13815789473684,0.5131578947368421,False,disk await avg 6.45 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,1,10000,180,30,8,False,True,5,358139,2385.26,23.9,431288,0,19.14,11.86,40.25,134.22,208.3,334.98,30.774966887417218,101.1,10.483774834437087,42.34000000000001,0.0,10.483774834437087,0.0,23686.137218543045,9.403973509933774,56.88079470198676,30.00662251655629,3.781456953642384,False,disk await avg 10.48 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,2,10000,180,30,8,False,True,5,363236,2419.23,24.2,433656,0,19.71,11.4,40.26,158.03,274.16,483.45,31.852649006622517,100.8,10.467218543046357,33.27,0.0,10.467218543046357,0.0,24309.827814569537,9.602649006622517,56.64238410596027,29.880794701986755,3.8675496688741724,False,disk await avg 10.47 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,3,10000,180,30,8,False,True,5,364310,2426.48,24.3,435153,0,18.81,11.51,39.61,131.94,218.58,338.58,30.65403973509934,100.4,10.398807947019867,33.31,0.0,10.398807947019867,0.0,25124.82331125828,9.609271523178808,56.82119205298013,29.894039735099337,3.7019867549668874,False,disk await avg 10.40 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,1,10000,180,30,8,True,True,5,370599,2468.82,24.7,444571,0,20.45,10.97,40.03,182.16,309.24,491.4,29.78651315789474,101.49,9.610065789473685,33.2,0.0,9.610065789473683,0.0,24395.317894736843,11.642384105960264,55.98675496688742,28.986754966887418,3.443708609271523,False,disk await avg 9.61 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,2,10000,180,30,8,True,True,5,347625,2315.39,23.2,420593,0,21.94,11.66,43.1,207.77,355.58,550.85,30.411258278145695,100.21,10.207615894039735,34.58,0.0,10.207615894039735,0.0,23340.893245033112,11.390728476821192,55.450331125827816,29.503311258278146,3.6556291390728477,False,disk await avg 10.21 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,3,10000,180,30,8,True,True,5,354786,2363.11,23.6,424211,0,21.84,11.74,43.65,193.23,302.34,559.11,30.930596026490065,100.4,9.955496688741722,33.2,0.0,9.955496688741722,0.0,23473.67417218543,11.350993377483444,55.81456953642384,29.09271523178808,3.662251655629139,False,disk await avg 9.96 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,1000,180,30,8,False,False,5,114074,759.83,76.0,136915,0,8.82,6.21,18.95,48.0,83.27,171.75,20.44860927152318,100.4,6.357019867549669,24.4,0.0,6.357019867549669,0.0,76850.6574834437,6.854304635761589,42.99337748344371,49.41721854304636,0.6423841059602649,False,disk await avg 6.36 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,2,1000,180,30,8,False,False,5,113831,758.35,75.8,136170,0,8.53,6.01,17.88,49.62,99.48,180.61,19.384635761589404,100.69,6.805364238410596,29.09,0.0,6.805364238410596,0.0,76194.75496688741,6.847682119205298,42.89403973509934,49.675496688741724,0.5827814569536424,False,disk await avg 6.81 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,3,1000,180,30,8,False,False,5,114383,762.05,76.2,136947,0,8.55,5.93,17.43,49.3,144.4,345.69,18.403112582781457,100.6,5.8182781456953645,22.14,0.0,5.8182781456953645,0.0,74402.55152317882,6.887417218543046,42.675496688741724,49.88741721854305,0.5364238410596026,False,disk await avg 5.82 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,1,1000,180,30,8,True,False,5,113936,759.08,75.9,136058,0,7.76,5.26,16.66,43.55,84.91,119.38,17.225394736842105,101.58,5.133881578947369,19.99,0.039473684210526314,5.094407894736842,0.0,74219.92421052631,10.410596026490067,43.10596026490066,46.019867549668874,0.4105960264900662,False,disk await avg 5.13 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,2,1000,180,30,8,True,False,5,112820,751.72,75.2,134653,0,8.44,5.75,18.04,49.74,91.72,138.9,18.905099337748343,100.2,5.548278145695364,20.08,0.0,5.548278145695364,0.0,78019.3059602649,10.417218543046358,43.841059602649004,45.205298013245034,0.5629139072847682,False,disk await avg 5.55 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,3,1000,180,30,8,True,False,5,113611,756.77,75.7,135783,0,7.77,5.24,16.67,44.62,78.95,127.13,17.29682119205298,100.3,5.371655629139073,17.67,0.0,5.371655629139073,0.0,75267.52635761589,10.331125827814569,42.89403973509934,46.211920529801326,0.423841059602649,False,disk await avg 5.37 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,1,1000,180,30,8,False,True,5,112640,750.26,75.0,134993,0,11.29,6.87,24.14,80.16,152.39,293.32,34.52867549668874,99.6,9.490066225165563,21.4,0.0,9.490066225165563,0.0,76885.17509933775,8.225165562913908,45.57615894039735,42.682119205298015,3.4768211920529803,False,disk await avg 9.49 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,2,1000,180,30,8,False,True,5,113245,754.34,75.4,135478,0,11.31,6.57,22.45,84.52,312.82,496.74,32.673245033112586,100.6,8.697748344370861,22.28,0.0,8.697748344370861,0.0,74752.13562913907,8.291390728476822,45.40397350993378,43.019867549668874,3.3509933774834435,False,disk await avg 8.70 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,3,1000,180,30,8,False,True,5,112481,749.28,74.9,134735,0,11.01,6.97,23.7,74.49,134.87,206.19,33.90251655629139,99.6,9.318278145695365,22.43,0.0,9.318278145695365,0.0,76025.69324503311,8.311258278145695,46.079470198675494,42.158940397350996,3.4966887417218544,False,disk await avg 9.32 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,1,1000,180,30,8,True,True,5,111599,743.65,74.4,133135,0,11.84,6.53,25.0,95.37,199.61,413.7,32.26384105960265,99.31,8.435827814569537,21.54,0.0,8.435827814569537,0.0,74226.09801324503,11.834437086092715,46.36423841059602,38.82781456953642,2.986754966887417,False,disk await avg 8.44 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,2,1000,180,30,8,True,True,5,110597,736.77,73.7,131629,0,10.9,6.07,23.9,83.07,140.47,363.62,31.260728476821193,99.6,8.305033112582782,22.13,0.0,8.305033112582782,0.0,73992.47682119206,11.649006622516556,45.81456953642384,39.503311258278146,2.980132450331126,False,disk await avg 8.31 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,3,1000,180,30,8,True,True,5,111641,743.85,74.4,133337,0,11.28,6.26,23.81,91.07,181.55,278.24,31.296423841059603,100.6,8.14337748344371,20.58,0.0,8.14337748344371,0.0,75026.44556291391,11.556291390728477,45.841059602649004,39.562913907284766,3.013245033112583,False,disk await avg 8.14 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,1,100,180,30,8,False,False,5,13972,93.05,93.0,16731,0,14.19,7.35,34.78,74.17,129.61,165.05,21.00894736842105,100.5,5.638815789473684,19.73,0.0,5.638815789473684,0.0,92063.25894736842,4.860927152317881,17.125827814569536,77.43708609271523,0.3973509933774834,False,disk await avg 5.64 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r1_ext4_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,2,100,180,30,8,False,False,5,13986,93.16,93.2,16743,0,13.96,6.99,33.53,77.07,160.21,230.41,20.12388157894737,100.6,5.372631578947368,17.58,0.0,5.372631578947368,0.0,91191.1747368421,4.9144736842105265,16.855263157894736,77.79605263157895,0.28289473684210525,False,disk await avg 5.37 ms >= 5.00 ms,results/kafka_fs_bench_20260524_165840/raw/r2_ext4_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_165840/monitor/r2_ext4_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
