filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,avg_ms,p50_ms,p90_ms,p99_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a,5,5000,180,20,4,False,False,5,166677,15.67,11.5,30.2,80.27,281.43,20.62896265560166,100.3,0.0,0.0,0.0,6.37448132780083,0.0,0.0,6.773662551440329,27.54320987654321,64.99588477366255,0.5637860082304527,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_a_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_b,1,5000,180,20,4,True,False,5,166351,20.89,10.64,35.68,209.91,928.94,19.79714876033058,99.8,0.0,0.0,0.0,6.088305785123967,0.0,0.0,9.371308016877638,27.244725738396625,62.72573839662447,0.5232067510548524,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_b_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_b,2,5000,180,20,4,True,False,5,167788,17.29,10.77,33.38,127.05,434.49,20.802008368200838,100.41,0.0,0.0,0.0,6.191422594142259,0.0,0.0,9.661087866108787,27.276150627615063,62.50627615062761,0.4769874476987448,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_b_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_b,3,5000,180,20,4,True,False,5,167656,15.78,10.7,30.94,94.73,297.56,19.790166666666668,100.5,0.0,0.0,0.0,5.903583333333334,0.0,0.0,9.452674897119342,27.123456790123456,62.925925925925924,0.43209876543209874,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_b_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_b,4,5000,180,20,4,True,False,5,166608,16.46,10.83,33.39,101.33,254.77,19.970743801652894,100.4,0.0,0.0,0.0,5.894297520661157,0.0,0.0,9.66804979253112,27.203319502074688,62.49792531120332,0.45228215767634855,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_b_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_b,5,5000,180,20,4,True,False,5,167269,17.31,10.68,33.2,120.07,536.03,19.359,100.5,0.0,0.0,0.0,5.993708333333333,0.0,0.0,9.385892116182573,26.767634854771785,63.29875518672199,0.46887966804979253,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_b_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_102400B_5000ops_measure_vmstat.txt
ext4,1024000,scenario_a,1,1000,180,20,4,False,False,5,11993,396.65,364.12,674.09,1344.33,1956.84,13.498796296296296,99.3,0.0,0.0,0.023148148148148147,2.928101851851852,0.0,0.0,4.511737089201878,11.244131455399062,83.74647887323944,0.39436619718309857,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_a_1024000B_1000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_1024000B_1000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_1024000B_1000ops_measure_vmstat.txt
ext4,1024000,scenario_a,2,1000,180,20,4,False,False,5,11892,378.14,345.76,639.55,1163.99,1611.27,12.689668246445498,99.6,0.0,0.0,0.03317535545023697,2.638009478672986,0.0,0.0,4.495238095238095,10.557142857142857,84.5952380952381,0.21904761904761905,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_a_1024000B_1000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_1024000B_1000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_1024000B_1000ops_measure_vmstat.txt
ext4,1024000,scenario_a,3,1000,180,20,4,False,False,5,12059,390.34,361.27,675.36,1100.36,1822.71,13.231556603773585,100.5,0.0,0.0,0.009433962264150943,2.8520283018867927,0.0,0.0,4.299065420560748,10.967289719626168,84.29906542056075,0.29906542056074764,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_a_1024000B_1000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_1024000B_1000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_1024000B_1000ops_measure_vmstat.txt
ext4,1024000,scenario_a,4,1000,180,20,4,False,False,5,11974,398.93,382.45,645.28,1022.38,1460.9,13.656811594202898,100.2,0.0,0.0,0.0,2.867632850241546,0.0,0.0,4.355140186915888,10.901869158878505,84.32710280373831,0.3130841121495327,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_a_1024000B_1000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_1024000B_1000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_1024000B_1000ops_measure_vmstat.txt
ext4,1024000,scenario_a,5,1000,180,20,4,False,False,5,12262,382.82,364.04,655.22,1059.7,1541.45,14.105728155339806,100.2,0.0,0.0,0.009708737864077669,2.835776699029126,0.0,0.0,4.469767441860465,10.976744186046512,84.18139534883721,0.23255813953488372,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_a_1024000B_1000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_1024000B_1000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_1024000B_1000ops_measure_vmstat.txt
